frame,track_id,x1,y1,x2,y2,foot_x,foot_y,x_pitch,y_pitch,in_pitch,conf
12,3,1349.7,773.9,1365.8,818.0,1357.8,818.0,79.063,52.31,1,0.819
12,4,1041.4,721.1,1056.6,749.8,1049.0,749.8,59.221,32.733,1,0.699
12,5,1442.7,758.6,1457.5,797.1,1450.1,797.1,87.429,47.063,1,0.807
12,6,1321.9,797.8,1347.5,844.1,1334.7,844.1,75.751,57.844,1,0.743
12,7,1287.1,761.6,1302.8,797.3,1294.9,797.3,76.283,47.317,1,0.783
12,8,994.4,770.9,1009.4,810.5,1001.9,810.5,54.979,51.033,1,0.75
12,9,1026.7,733.1,1041.7,761.6,1034.2,761.6,57.772,36.982,1,0.648
12,10,412.9,721.4,426.0,753.7,419.4,753.7,3.936,34.901,1,0.726
12,11,1469.8,774.7,1486.8,816.1,1478.3,816.1,87.325,51.696,1,0.766
12,12,1289.4,713.4,1303.5,748.0,1296.5,748.0,80.82,31.777,1,0.588
12,13,1060.6,680.5,1070.3,709.1,1065.5,709.1,61.896,14.412,1,0.69
12,14,1332.2,707.9,1348.1,741.4,1340.1,741.4,85.421,29.171,1,0.768
12,15,1166.7,705.8,1180.5,738.8,1173.6,738.8,70.776,28.292,1,0.781
12,16,1134.0,692.2,1146.4,717.9,1140.2,717.9,69.053,18.926,1,0.798
12,17,1308.4,715.0,1321.4,747.0,1314.9,747.0,82.522,31.395,1,0.771
12,18,1234.6,690.3,1247.3,718.5,1241.0,718.5,78.983,19.116,1,0.683
12,19,1294.7,743.2,1308.5,771.2,1301.6,771.2,78.937,39.8,1,0.504
12,21,982.0,744.4,995.7,780.7,988.9,780.7,54.022,43.105,1,0.51
12,24,1192.9,700.4,1202.8,731.4,1197.8,731.4,73.572,25.137,1,0.751
13,1,1521.7,720.2,1536.6,752.3,1529.2,752.3,99.974,33.12,1,0.786
13,2,1098.1,743.9,1116.3,778.5,1107.2,778.5,63.255,42.3,1,0.759
13,3,1348.7,774.2,1365.4,819.4,1357.0,819.4,78.907,52.628,1,0.781
13,4,1040.0,721.3,1055.6,749.9,1047.8,749.9,59.118,32.777,1,0.707
13,5,1442.0,758.4,1456.8,797.1,1449.4,797.1,87.382,47.054,1,0.806
13,6,1320.1,798.0,1346.1,845.8,1333.1,845.8,75.547,58.181,1,0.696
13,7,1285.6,761.7,1302.6,800.0,1294.1,800.0,76.019,48.033,1,0.763
13,8,994.0,770.1,1009.4,810.4,1001.7,810.4,54.963,51.018,1,0.746
13,9,1024.7,733.7,1040.7,764.0,1032.7,764.0,57.617,37.805,1,0.616
13,10,413.0,721.4,426.1,753.7,419.6,753.7,3.946,34.899,1,0.721
13,11,1471.0,775.5,1487.5,815.9,1479.2,815.9,87.411,51.644,1,0.768
13,12,1290.1,715.2,1303.7,748.6,1296.9,748.6,80.787,32.016,1,0.656
13,13,1059.9,681.1,1069.6,709.1,1064.8,709.1,61.825,14.404,1,0.681
13,14,1328.4,707.7,1344.3,741.5,1336.4,741.5,85.075,29.222,1,0.719
13,15,1165.2,705.7,1179.0,738.8,1172.1,738.8,70.64,28.29,1,0.739
13,16,1133.3,692.5,1145.3,717.9,1139.3,717.9,68.967,18.907,1,0.747
13,17,1308.0,715.0,1320.9,746.9,1314.4,746.9,82.489,31.37,1,0.789
13,18,1237.0,690.1,1249.7,718.5,1243.3,718.5,79.209,19.146,1,0.691
13,19,1293.6,747.1,1305.8,771.8,1299.7,771.8,78.732,39.988,1,0.38
13,21,980.9,744.6,994.5,780.2,987.7,780.2,53.932,42.962,1,0.531
13,24,1191.8,700.3,1202.1,731.3,1197.0,731.3,73.495,25.106,1,0.749
14,1,1520.3,720.5,1535.3,752.4,1527.8,752.4,99.83,33.182,1,0.755
14,2,1096.8,744.9,1113.9,778.4,1105.4,778.4,63.117,42.258,1,0.48
14,3,1347.3,774.8,1364.4,820.8,1355.9,820.8,78.723,52.936,1,0.766
14,4,1038.5,721.8,1054.1,749.4,1046.3,749.4,58.993,32.594,1,0.626
14,5,1441.3,758.3,1456.0,797.0,1448.7,797.0,87.341,47.031,1,0.8
14,6,1318.9,799.1,1344.8,847.4,1331.8,847.4,75.368,58.494,1,0.748
14,7,1284.0,761.9,1301.8,802.2,1292.9,802.2,75.782,48.578,1,0.692
14,8,993.3,769.3,1009.1,809.8,1001.2,809.8,54.928,50.867,1,0.762
14,9,1023.5,734.6,1039.5,765.0,1031.5,765.0,57.507,38.124,1,0.634
14,10,413.2,721.4,426.3,753.7,419.7,753.7,3.958,34.894,1,0.714
14,11,1471.8,776.4,1487.7,815.3,1479.7,815.3,87.505,51.511,1,0.779
